time,rtt_ms,operator
2024-05-27T18:07:55.525474-04:00,98.1,att
2024-05-27T18:07:55.716022-04:00,88.9,att
2024-05-27T18:07:55.915247-04:00,87.6,att
2024-05-27T18:07:56.109316-04:00,81.4,att
2024-05-27T18:07:56.315987-04:00,87.0,att
2024-05-27T18:07:56.507994-04:00,78.3,att
2024-05-27T18:07:56.710468-04:00,79.8,att
2024-05-27T18:07:56.908264-04:00,77.0,att
2024-05-27T18:07:57.118929-04:00,87.1,att
2024-05-27T18:07:57.307986-04:00,75.3,att
2024-05-27T18:07:57.515953-04:00,82.3,att
2024-05-27T18:07:57.721215-04:00,86.4,att
2024-05-27T18:07:57.917871-04:00,82.1,att
2024-05-27T18:07:58.126920-04:00,90.6,att
2024-05-27T18:07:58.318786-04:00,81.2,att
2024-05-27T18:07:58.518076-04:00,79.5,att
2024-05-27T18:07:58.735950-04:00,95.4,att
2024-05-27T18:07:58.918031-04:00,77.4,att
2024-05-27T18:07:59.134021-04:00,92.4,att
2024-05-27T18:07:59.326871-04:00,84.2,att
2024-05-27T18:07:59.557007-04:00,113,att
2024-05-27T18:07:59.728090-04:00,83.4,att
2024-05-27T18:07:59.936308-04:00,90.5,att
2024-05-27T18:08:00.135974-04:00,90.1,att
2024-05-27T18:08:00.350156-04:00,103,att
2024-05-27T18:08:00.559460-04:00,111,att
2024-05-27T18:08:00.750024-04:00,102,att
2024-05-27T18:08:00.927991-04:00,79.3,att
2024-05-27T18:08:01.148892-04:00,99.2,att
2024-05-27T18:08:01.327954-04:00,77.5,att
2024-05-27T18:08:01.547944-04:00,96.2,att
2024-05-27T18:08:01.727898-04:00,75.3,att
2024-05-27T18:08:01.933990-04:00,80.5,att
2024-05-27T18:08:02.146080-04:00,91.2,att
2024-05-27T18:08:02.347823-04:00,92.0,att
2024-05-27T18:08:02.539049-04:00,82.6,att
2024-05-27T18:08:02.749055-04:00,91.3,att
2024-05-27T18:08:02.938367-04:00,79.6,att
2024-05-27T18:08:03.149916-04:00,90.7,att
2024-05-27T18:08:03.337863-04:00,78.3,att
2024-05-27T18:08:03.548809-04:00,88.3,att
2024-05-27T18:08:03.756000-04:00,94.4,att
2024-05-27T18:08:03.955827-04:00,93.2,att
2024-05-27T18:08:04.145824-04:00,82.4,att
2024-05-27T18:08:04.350224-04:00,85.7,att
2024-05-27T18:08:04.560836-04:00,95.9,att
2024-05-27T18:08:04.747957-04:00,82.5,att
2024-05-27T18:08:04.956766-04:00,90.2,att
2024-05-27T18:08:05.147934-04:00,80.6,att
2024-05-27T18:08:05.347952-04:00,79.3,att
2024-05-27T18:08:05.550016-04:00,80.4,att
2024-05-27T18:08:05.749405-04:00,78.3,att
2024-05-27T18:08:05.963012-04:00,91.9,att
2024-05-27T18:08:06.196984-04:00,125,att
2024-05-27T18:08:06.356849-04:00,84.2,att
2024-05-27T18:08:06.567749-04:00,94.3,att
2024-05-27T18:08:06.760086-04:00,85.7,att
2024-05-27T18:08:06.959859-04:00,85.1,att
2024-05-27T18:08:07.167117-04:00,91.5,att
2024-05-27T18:08:07.359961-04:00,83.2,att
2024-05-27T18:08:07.558942-04:00,81.3,att
2024-05-27T18:08:07.769290-04:00,90.6,att
2024-05-27T18:08:07.968699-04:00,89.8,att
2024-05-27T18:08:08.159035-04:00,79.6,att
2024-05-27T18:08:08.367157-04:00,87.3,att
2024-05-27T18:08:08.559044-04:00,78.2,att
2024-05-27T18:08:08.769168-04:00,87.3,att
2024-05-27T18:08:08.968930-04:00,86.1,att
2024-05-27T18:08:09.169991-04:00,86.4,att
2024-05-27T18:08:09.369923-04:00,85.3,att
2024-05-27T18:08:09.568823-04:00,83.2,att
2024-05-27T18:08:09.770150-04:00,83.4,att
2024-05-27T18:08:09.968712-04:00,82.0,att
2024-05-27T18:08:10.169107-04:00,81.5,att
2024-05-27T18:08:10.368919-04:00,81.1,att
2024-05-27T18:08:10.579993-04:00,91.4,att
2024-05-27T18:08:10.769154-04:00,79.5,att
2024-05-27T18:08:10.968891-04:00,78.1,att
2024-05-27T18:08:11.179066-04:00,87.4,att
2024-05-27T18:08:11.378737-04:00,86.1,att
2024-05-27T18:08:11.580777-04:00,87.5,att
2024-05-27T18:08:11.780082-04:00,85.5,att
2024-05-27T18:08:11.978702-04:00,84.1,att
2024-05-27T18:08:12.187052-04:00,91.6,att
2024-05-27T18:08:12.380953-04:00,85.2,att
2024-05-27T18:08:12.579209-04:00,82.3,att
2024-05-27T18:08:12.780165-04:00,83.1,att
2024-05-27T18:08:12.990084-04:00,92.2,att
2024-05-27T18:08:13.190097-04:00,91.2,att
2024-05-27T18:08:13.379889-04:00,80.1,att
2024-05-27T18:08:13.586722-04:00,86.3,att
2024-05-27T18:08:13.789086-04:00,87.6,att
2024-05-27T18:08:14.004892-04:00,103,att
2024-05-27T18:08:14.190179-04:00,88.4,att
2024-05-27T18:08:14.388856-04:00,87.0,att
2024-05-27T18:08:14.588937-04:00,86.3,att
2024-05-27T18:08:14.789005-04:00,85.4,att
2024-05-27T18:08:14.988967-04:00,84.2,att
2024-05-27T18:08:15.191154-04:00,85.4,att
2024-05-27T18:08:15.390072-04:00,83.1,att
2024-05-27T18:08:15.588840-04:00,81.1,att
2024-05-27T18:08:15.799784-04:00,91.4,att
2024-05-27T18:08:15.990175-04:00,80.6,att
2024-05-27T18:08:16.197030-04:00,87.2,att
2024-05-27T18:08:16.399092-04:00,88.2,att
2024-05-27T18:08:16.598735-04:00,87.1,att
2024-05-27T18:08:16.815355-04:00,102,att
2024-05-27T18:08:17.006735-04:00,93.8,att
2024-05-27T18:08:17.199245-04:00,86.7,att
2024-05-27T18:08:17.408275-04:00,95.1,att
2024-05-27T18:08:17.599983-04:00,86.1,att
2024-05-27T18:08:17.808012-04:00,93.4,att
2024-05-27T18:08:18.008076-04:00,92.4,att
2024-05-27T18:08:18.201134-04:00,85.3,att
2024-05-27T18:08:18.398992-04:00,82.1,att
2024-05-27T18:08:18.601097-04:00,83.3,att
2024-05-27T18:08:18.817793-04:00,99.1,att
2024-05-27T18:08:18.999959-04:00,80.5,att
2024-05-27T18:08:19.198907-04:00,78.3,att
2024-05-27T18:08:19.419204-04:00,97.4,att
2024-05-27T18:08:19.610829-04:00,89.0,att
2024-05-27T18:08:19.809741-04:00,87.3,att
2024-05-27T18:08:20.009137-04:00,85.7,att
2024-05-27T18:08:20.208932-04:00,86.0,att
2024-05-27T18:08:20.408914-04:00,85.3,att
2024-05-27T18:08:20.608846-04:00,84.3,att
2024-05-27T18:08:20.809935-04:00,84.4,att
2024-05-27T18:08:21.008890-04:00,82.3,att
2024-05-27T18:08:21.209684-04:00,83.1,att
2024-05-27T18:08:21.409851-04:00,82.6,att
2024-05-27T18:08:21.610824-04:00,83.3,att
2024-05-27T18:08:21.820157-04:00,91.6,att
2024-05-27T18:08:22.019919-04:00,91.1,att
2024-05-27T18:08:22.218983-04:00,90.3,att
2024-05-27T18:08:22.409159-04:00,79.3,att
2024-05-27T18:08:22.610751-04:00,80.0,att
2024-05-27T18:08:22.821129-04:00,89.5,att
2024-05-27T18:08:23.021824-04:00,90.0,att
2024-05-27T18:08:23.228896-04:00,97.3,att
2024-05-27T18:08:23.419337-04:00,86.7,att
2024-05-27T18:08:23.618783-04:00,85.8,att
2024-05-27T18:08:23.819571-04:00,85.7,att
2024-05-27T18:08:24.018967-04:00,84.6,att
2024-05-27T18:08:24.218908-04:00,85.3,att
2024-05-27T18:08:24.418983-04:00,84.4,att
2024-05-27T18:08:24.618893-04:00,83.2,att
2024-05-27T18:08:24.819013-04:00,82.4,att
2024-05-27T18:08:25.018995-04:00,81.3,att
2024-05-27T18:08:25.221715-04:00,83.9,att
