time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-27T12:08:01.506804,18.5,264338,265162,1e+02
2024-05-27T12:08:01.506856,14.8,-661,0,0
2024-05-27T12:08:01.507044,10.3,-460,0,0
2024-05-27T12:08:01.507138,13.5,-602,0,0
2024-05-27T12:08:01.507190,14.7,-655,0,0
2024-05-27T12:08:01.507238,3.29,-147,0,0
2024-05-27T12:08:01.507285,3.74,-167,0,0
2024-05-27T12:08:01.507332,3.16,-141,0,0
2024-05-27T12:08:01.507378,14.5,-649,0,0
2024-05-27T12:08:01.507423,18.1,-806,0,0
2024-05-27T12:08:01.507467,13.1,-585,0,0
2024-05-27T12:08:01.507512,7.48,-334,0,0
2024-05-27T12:08:01.507556,9.50,-424,0,0
2024-05-27T12:08:01.507871,11.7,-524,0,0
2024-05-27T12:08:01.507963,12.1,-540,0,0
2024-05-27T12:08:01.508022,9.32,-416,0,0
2024-05-27T12:08:01.508083,8.06,-360,0,0
2024-05-27T12:08:01.508143,4.21,-188,0,0
2024-05-27T12:08:01.508213,15.8,-704,0,0
2024-05-27T12:08:01.508353,16.0,-716,0,0
2024-05-27T12:08:01.508485,12.6,-561,0,0
2024-05-27T12:08:01.508558,15.7,-701,0,0
2024-05-27T12:08:01.508632,18.3,-815,0,0
2024-05-27T12:08:01.508705,21.7,-971,0,0
2024-05-27T12:08:01.508778,14.7,-654,0,0
2024-05-27T12:08:01.508850,43.8,-1957,0,0
2024-05-27T12:08:01.508923,22.4,-1001,0,0
2024-05-27T12:08:01.509003,16.2,-723,0,0
2024-05-27T12:08:01.509090,13.1,-586,0,0
2024-05-27T12:08:01.509176,35.8,-1597,0,0
2024-05-27T12:08:01.509263,33.1,-1478,0,0
2024-05-27T12:08:01.509348,15.5,-693,0,0
2024-05-27T12:08:01.509462,37.2,-1660,0,0
2024-05-27T12:08:01.509575,36.0,-1608,0,0
2024-05-27T12:08:01.509670,30.9,-1378,0,0
2024-05-27T12:08:01.509797,42.0,-1877,0,0
2024-05-27T12:08:01.509889,27.0,165,1372,12
2024-05-27T12:08:01.509976,45.0,94429,96440,98
2024-05-27T12:08:01.510061,41.2,52256,54097,97
2024-05-27T12:08:01.510146,31.8,82680,84101,98
2024-05-27T12:08:01.510233,41.8,49530,51398,96
2024-05-27T12:08:01.510318,41.2,36989,38829,95
2024-05-27T12:08:01.510391,27.8,10014,11254,89
2024-05-27T12:08:01.510458,30.8,31929,33302,96
2024-05-27T12:08:01.510523,31.2,40572,41966,97
2024-05-27T12:08:01.510589,36.3,18559,20180,92
2024-05-27T12:08:01.510655,31.7,39178,40592,97
2024-05-27T12:08:01.510720,20.0,12901,13796,94
2024-05-27T12:08:26.005771,9.54,3628,4054,89
2024-05-27T12:08:26.006220,30.2,14663,16011,92
2024-05-27T12:08:26.006354,43.0,28966,30884,94
2024-05-27T12:08:26.006466,27.6,16670,17904,93
2024-05-27T12:08:26.006568,32.5,25295,26747,95
2024-05-27T12:08:26.006667,39.7,18253,20025,91
2024-05-27T12:08:26.006770,43.3,18607,20539,91
2024-05-27T12:08:26.006870,36.6,25623,27256,94
2024-05-27T12:08:26.007086,29.2,16084,17389,92
2024-05-27T12:08:26.007197,18.6,5994,6822,88
2024-05-27T12:08:26.007301,30.0,16520,17861,92
2024-05-27T12:08:26.007406,18.2,16924,17735,95
2024-05-27T12:08:26.007508,9.50,6268,6692,94
2024-05-27T12:08:26.007608,14.4,10498,11139,94
2024-05-27T12:08:26.007708,6.97,3746,4057,92
2024-05-27T12:08:26.007809,11.5,6250,6762,92
2024-05-27T12:08:26.007914,11.7,8296,8820,94
2024-05-27T12:08:26.008012,11.8,6212,6737,92
2024-05-27T12:08:26.008111,14.3,11079,11716,95
2024-05-27T12:08:26.008209,15.1,8238,8911,92
2024-05-27T12:08:26.008308,19.2,10029,10885,92
2024-05-27T12:08:26.008409,13.9,3672,4291,86
2024-05-27T12:08:26.008512,9.54,8375,8801,95
2024-05-27T12:08:26.008652,11.6,6473,6990,93
2024-05-27T12:08:26.008762,10.5,10452,10919,96
2024-05-27T12:08:26.008863,19.8,36697,37580,98
2024-05-27T12:08:26.008963,14.0,13000,13624,95
2024-05-27T12:08:26.009060,12.9,5788,6364,91
2024-05-27T12:08:26.009160,19.7,8117,8997,90
2024-05-27T12:08:26.009261,30.1,16485,17827,92
2024-05-27T12:08:26.009361,34.5,16362,17900,91
2024-05-27T12:08:26.009464,20.3,13731,14637,94
