time,throughput_mbps,retrans,cwnd_kb
2024-05-29T11:56:31.771042,47.1786,0,13
2024-05-29T11:56:32.269975,145.7620,0,13
2024-05-29T11:56:32.770892,124.6768,0,13
2024-05-29T11:56:33.270167,109.1272,0,13
2024-05-29T11:56:33.770692,114.3010,0,13
2024-05-29T11:56:34.270016,104.8649,0,13
2024-05-29T11:56:34.770698,108.0031,0,13
2024-05-29T11:56:35.270624,133.1593,0,13
2024-05-29T11:56:35.771234,144.5494,0,13
2024-05-29T11:56:36.270013,149.0633,0,13
2024-05-29T11:56:36.770085,153.0961,0,13
2024-05-29T11:56:37.270715,162.5231,0,13
2024-05-29T11:56:37.771891,94.2365,0,13
2024-05-29T11:56:38.272031,10.4631,0,13
2024-05-29T11:56:38.770453,0.0000,0,13
2024-05-29T11:56:39.270602,11.5233,0,13
2024-05-29T11:56:39.770085,36.7378,0,13
2024-05-29T11:56:40.270074,47.1861,0,13
2024-05-29T11:56:40.770004,63.9668,0,13
2024-05-29T11:56:41.270083,80.7352,0,15
2024-05-29T11:56:41.769985,55.5769,0,15
2024-05-29T11:56:42.270097,101.7102,0,15
2024-05-29T11:56:42.770138,93.3145,0,15
2024-05-29T11:56:43.270112,102.7487,0,24
2024-05-29T11:56:43.771345,99.5180,0,24
2024-05-29T11:56:44.270609,129.0092,0,27
2024-05-29T11:56:44.770136,151.1240,0,27
2024-05-29T11:56:45.270157,185.6009,0,27
2024-05-29T11:56:45.770025,208.6850,0,27
2024-05-29T11:56:46.270051,185.5913,0,27
2024-05-29T11:56:46.771125,201.3149,0,27
2024-05-29T11:56:47.270551,199.2195,0,27
2024-05-29T11:56:47.770751,146.7689,0,27
2024-05-29T11:56:48.270699,204.5316,0,27
2024-05-29T11:56:48.770061,187.7000,0,30
2024-05-29T11:56:49.270648,205.3205,0,35
2024-05-29T11:56:49.770947,185.6128,0,35
2024-05-29T11:56:50.270226,205.6863,0,41
2024-05-29T11:56:50.770217,193.9676,0,52
2024-05-29T11:56:51.270614,183.5199,0,52
2024-05-29T11:56:51.770097,185.6091,0,52
2024-05-29T11:56:52.270035,109.0560,0,52
2024-05-29T11:56:52.769989,136.3135,0,52
2024-05-29T11:56:53.270550,141.5133,0,52
2024-05-29T11:56:53.770913,155.1163,0,52
2024-05-29T11:56:54.270151,186.7754,0,55
2024-05-29T11:56:54.769997,183.5136,0,55
2024-05-29T11:56:55.270133,169.8466,0,63
