Start time: 1716827877789
[2024-05-27 12:37:57.915861] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 12:37:57.916484] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=56 time=72.2 ms
[2024-05-27 12:37:58.091106] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=56 time=44.5 ms
[2024-05-27 12:37:58.289906] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=56 time=43.0 ms
[2024-05-27 12:37:58.508732] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=56 time=59.4 ms
[2024-05-27 12:37:58.690867] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=56 time=39.3 ms
[2024-05-27 12:37:58.900680] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=56 time=49.6 ms
[2024-05-27 12:37:59.100160] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=56 time=47.3 ms
[2024-05-27 12:37:59.300212] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=56 time=46.4 ms
[2024-05-27 12:37:59.507535] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=56 time=53.5 ms
[2024-05-27 12:37:59.700854] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=56 time=44.3 ms
[2024-05-27 12:37:59.899743] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=56 time=43.2 ms
[2024-05-27 12:38:00.100656] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=56 time=42.2 ms
[2024-05-27 12:38:00.300331] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=56 time=40.1 ms
[2024-05-27 12:38:00.509401] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=56 time=48.8 ms
[2024-05-27 12:38:00.711865] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=56 time=49.5 ms
[2024-05-27 12:38:00.909570] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=56 time=47.3 ms
[2024-05-27 12:38:01.110504] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=56 time=45.6 ms
[2024-05-27 12:38:01.309846] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=56 time=44.1 ms
