Start time: 1716827499981
[2024-05-27 12:31:40.183518] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 12:31:40.184244] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=54 time=135 ms
[2024-05-27 12:31:40.364544] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=54 time=115 ms
[2024-05-27 12:31:40.643827] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=54 time=194 ms
[2024-05-27 12:31:40.891146] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=54 time=242 ms
[2024-05-27 12:31:40.891477] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=54 time=32.4 ms
[2024-05-27 12:31:41.114880] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=54 time=55.5 ms
[2024-05-27 12:31:41.312221] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=54 time=51.6 ms
[2024-05-27 12:31:41.555118] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=54 time=94.4 ms
[2024-05-27 12:31:41.867216] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=54 time=205 ms
[2024-05-27 12:31:44.816302] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=54 time=1701 ms
[2024-05-27 12:31:44.817838] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=54 time=1494 ms
[2024-05-27 12:31:44.817894] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=54 time=1287 ms
[2024-05-27 12:31:45.065099] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=54 time=1326 ms
[2024-05-27 12:31:45.065361] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=54 time=1118 ms
[2024-05-27 12:31:45.065407] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=54 time=910 ms
[2024-05-27 12:31:45.065445] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=54 time=702 ms
[2024-05-27 12:31:45.065480] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=54 time=494 ms
[2024-05-27 12:31:45.201167] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=54 time=422 ms
[2024-05-27 12:31:45.201596] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=54 time=221 ms
[2024-05-27 12:31:46.518491] 46 bytes from 35.245.244.238: icmp_seq=27 ttl=54 time=1138 ms
[2024-05-27 12:31:46.518879] 46 bytes from 35.245.244.238: icmp_seq=28 ttl=54 time=931 ms
[2024-05-27 12:31:46.518986] 46 bytes from 35.245.244.238: icmp_seq=29 ttl=54 time=723 ms
[2024-05-27 12:31:46.519065] 46 bytes from 35.245.244.238: icmp_seq=30 ttl=54 time=515 ms
[2024-05-27 12:31:46.519137] 46 bytes from 35.245.244.238: icmp_seq=31 ttl=54 time=307 ms
[2024-05-27 12:31:47.532518] 46 bytes from 35.245.244.238: icmp_seq=32 ttl=54 time=1112 ms
[2024-05-27 12:31:47.532797] 46 bytes from 35.245.244.238: icmp_seq=33 ttl=54 time=911 ms
[2024-05-27 12:31:47.532859] 46 bytes from 35.245.244.238: icmp_seq=34 ttl=54 time=701 ms
[2024-05-27 12:31:47.532906] 46 bytes from 35.245.244.238: icmp_seq=35 ttl=54 time=493 ms
[2024-05-27 12:31:47.644553] 46 bytes from 35.245.244.238: icmp_seq=36 ttl=54 time=386 ms
[2024-05-27 12:31:47.644717] 46 bytes from 35.245.244.238: icmp_seq=37 ttl=54 time=178 ms
[2024-05-27 12:31:47.710815] 46 bytes from 35.245.244.238: icmp_seq=38 ttl=54 time=56.1 ms
[2024-05-27 12:31:48.496477] 46 bytes from 35.245.244.238: icmp_seq=39 ttl=54 time=640 ms
[2024-05-27 12:31:48.496741] 46 bytes from 35.245.244.238: icmp_seq=40 ttl=54 time=433 ms
