time,throughput_mbps,retrans,cwnd_kb
2024-05-28T15:03:20.801740,4.1939,0,13
2024-05-28T15:03:21.300183,45.0856,0,13
2024-05-28T15:03:21.800216,100.6617,0,13
2024-05-28T15:03:22.300639,72.3350,0,13
2024-05-28T15:03:22.800606,153.0061,0,13
2024-05-28T15:03:23.300243,165.7931,0,13
2024-05-28T15:03:23.800243,158.3347,0,13
2024-05-28T15:03:24.300153,164.6426,0,13
2024-05-28T15:03:24.801266,85.8238,0,13
2024-05-28T15:03:25.300270,181.7155,0,13
2024-05-28T15:03:25.800602,128.9604,0,13
2024-05-28T15:03:26.300261,212.9376,0,13
2024-05-28T15:03:26.800118,143.6506,0,13
2024-05-28T15:03:27.300495,171.9623,0,13
2024-05-28T15:03:27.800577,140.3946,0,13
2024-05-28T15:03:28.300208,144.8014,0,13
2024-05-28T15:03:28.800243,107.9981,0,13
2024-05-28T15:03:29.300201,96.4771,0,13
2024-05-28T15:03:29.800244,69.2006,0,13
2024-05-28T15:03:30.300303,55.5714,0,13
2024-05-28T15:03:30.800382,28.3159,0,13
2024-05-28T15:03:31.300311,38.7906,0,13
2024-05-28T15:03:31.800085,71.3216,0,13
2024-05-28T15:03:32.300262,34.5957,0,13
2024-05-28T15:03:32.800143,58.7332,0,13
2024-05-28T15:03:33.300178,45.0871,0,13
2024-05-28T15:03:33.800130,54.5285,0,13
2024-05-28T15:03:34.300129,55.5749,0,13
2024-05-28T15:03:34.800131,58.7204,0,13
2024-05-28T15:03:35.300130,65.0117,0,13
2024-05-28T15:03:35.800258,68.1580,0,13
2024-05-28T15:03:36.300142,70.2529,0,13
2024-05-28T15:03:36.800188,73.3920,0,13
2024-05-28T15:03:37.300144,70.2630,0,13
2024-05-28T15:03:37.800165,96.4649,0,13
2024-05-28T15:03:38.300129,96.4744,0,13
2024-05-28T15:03:38.800129,97.5168,0,13
2024-05-28T15:03:39.300143,106.9537,0,13
2024-05-28T15:03:39.800194,93.3115,0,13
2024-05-28T15:03:40.300109,101.7251,0,13
2024-05-28T15:03:40.800233,69.1936,0,13
2024-05-28T15:03:41.300373,56.6207,0,13
2024-05-28T15:03:41.800282,51.3789,0,13
2024-05-28T15:03:42.300241,78.6492,0,13
2024-05-28T15:03:42.800302,51.3749,0,13
2024-05-28T15:03:43.300212,114.3099,0,13
2024-05-28T15:03:43.800137,80.7525,0,13
2024-05-28T15:03:44.300135,80.7405,0,13
2024-05-28T15:03:44.800131,78.6424,0,13
2024-05-28T15:03:45.300185,95.4109,0,13
2024-05-28T15:03:45.800190,109.0587,0,13
2024-05-28T15:03:46.300304,62.9070,0,13
2024-05-28T15:03:46.800206,58.7211,0,13
2024-05-28T15:03:47.300149,88.0922,0,13
2024-05-28T15:03:47.800199,112.1918,0,13
2024-05-28T15:03:48.300279,99.6187,0,24
2024-05-28T15:03:48.800133,85.9858,0,24
2024-05-28T15:03:49.300208,96.4566,0,24
2024-05-28T15:03:49.800151,91.2340,0,24
2024-05-28T15:03:50.300143,96.4719,0,24
2024-05-28T15:03:50.800137,105.9072,0,26
2024-05-28T15:03:51.300055,100.6673,0,26
2024-05-28T15:03:51.800190,103.7972,0,26
2024-05-28T15:03:52.300136,111.1471,0,26
2024-05-28T15:03:52.800134,105.9151,0,26
2024-05-28T15:03:53.300134,106.9558,0,26
2024-05-28T15:03:53.800357,88.0642,0,26
2024-05-28T15:03:54.300126,116.4129,0,26
2024-05-28T15:03:54.800217,84.9219,0,26
2024-05-28T15:03:55.300207,73.4003,0,26
2024-05-28T15:03:55.800273,68.1523,0,26
