time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T17:46:32.736663,33.1480,10466,11946,87.61
2024-05-28T17:46:33.236695,31.5609,12775,14184,90.07
2024-05-28T17:46:33.737387,35.7719,11802,13399,88.08
2024-05-28T17:46:34.237640,32.2338,11842,13281,89.16
2024-05-28T17:46:34.733320,34.0938,11981,13503,88.73
2024-05-28T17:46:35.244083,34.6063,11930,13475,88.53
2024-05-28T17:46:35.736674,33.2661,11718,13203,88.75
2024-05-28T17:46:36.239648,33.6199,12092,13593,88.96
2024-05-28T17:46:36.733511,34.6984,11642,13191,88.26
2024-05-28T17:46:37.237079,32.4599,12223,13672,89.40
2024-05-28T17:46:37.738482,31.1590,11995,13386,89.61
2024-05-28T17:46:38.238237,34.6745,11625,13173,88.25
2024-05-28T17:46:38.733556,33.2179,11881,13364,88.90
2024-05-28T17:46:39.237539,33.3987,11963,13454,88.92
2024-05-28T17:46:39.737338,33.0413,12041,13516,89.09
2024-05-28T17:46:40.238789,32.1400,11867,13302,89.21
2024-05-28T17:46:40.734797,31.6523,12075,13488,89.52
2024-05-28T17:46:41.237671,33.9383,11806,13321,88.63
2024-05-28T17:46:41.730495,25.3100,9677,10807,89.54
2024-05-28T17:46:42.236470,22.8263,13419,14438,92.94
2024-05-28T17:46:42.734659,30.2177,13077,14426,90.65
2024-05-28T17:46:43.230687,32.1231,12492,13926,89.70
2024-05-28T17:46:43.730983,30.6651,12170,13539,89.89
2024-05-28T17:46:44.231251,24.5268,12207,13302,91.77
2024-05-28T17:46:44.734670,29.9030,12242,13577,90.17
2024-05-28T17:46:45.235270,30.2871,11837,13189,89.75
2024-05-28T17:46:45.730840,28.0896,12192,13446,90.67
2024-05-28T17:46:46.230683,28.0878,11970,13224,90.52
2024-05-28T17:46:46.731024,30.3090,12327,13680,90.11
2024-05-28T17:46:47.236408,29.3197,12033,13342,90.19
2024-05-28T17:46:47.735042,27.1728,12236,13449,90.98
2024-05-28T17:46:48.230541,27.2618,12205,13422,90.93
2024-05-28T17:46:48.734758,30.8442,11739,13116,89.50
2024-05-28T17:46:49.235218,30.0376,12290,13631,90.16
2024-05-28T17:46:49.730040,32.0995,11905,13338,89.26
2024-05-28T17:46:50.231145,25.0884,12222,13342,91.61
2024-05-28T17:46:50.731343,29.1208,11911,13211,90.16
2024-05-28T17:46:51.230111,31.5164,12249,13656,89.70
2024-05-28T17:46:51.735345,29.5198,11863,13181,90.00
2024-05-28T17:46:52.244191,25.0901,12424,13544,91.73
2024-05-28T17:46:52.730529,30.6198,11804,13171,89.62
2024-05-28T17:46:53.230472,31.5176,12019,13426,89.52
2024-05-28T17:46:53.734559,28.5164,12363,13636,90.66
2024-05-28T17:46:54.234062,26.5433,12135,13320,91.10
2024-05-28T17:46:54.734748,32.6568,11662,13120,88.89
2024-05-28T17:46:55.230509,29.9054,12172,13507,90.12
2024-05-28T17:46:55.740005,30.3304,12246,13600,90.04
2024-05-28T17:46:56.241499,30.3757,11753,13109,89.66
2024-05-28T17:46:56.733989,23.5427,9533,10584,90.07
2024-05-28T17:46:57.234383,26.0943,13355,14520,91.98
2024-05-28T17:46:57.730822,29.8818,13486,14820,91.00
2024-05-28T17:46:58.234231,29.8822,12578,13912,90.41
2024-05-28T17:46:58.735139,27.2155,11971,13186,90.79
2024-05-28T17:46:59.229809,27.1019,12182,13392,90.96
2024-05-28T17:46:59.749027,29.0090,12098,13393,90.33
2024-05-28T17:47:00.232734,29.7490,12260,13588,90.23
2024-05-28T17:47:00.733345,28.7838,12111,13396,90.41
2024-05-28T17:47:01.230128,31.4267,11604,13007,89.21
